image,run,simple_sugars,complex_sugars,proteins,fats,dietary_fibers,explanation
025.jpg,65,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,66,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,67,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,68,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,69,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,70,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,71,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,72,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal, estimated at 1g, likely from traces in the yogurt or honey."
025.jpg,73,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,74,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,75,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,76,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,77,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,78,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,79,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,80,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,81,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,82,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,83,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,84,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
